,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz
635,APO,Boss,R+11C1,11.0,1.0,-147.886435791688,216.74009154689,3.6849694291066006,262.386480549062,124.30656073771705,-3.880824432288358e-05,-0.9997303930661644,-0.023219381423559886,0.9998745139504743,0.0003290381819843686,-0.015838184434382802,0.015841554413090334,-0.023217082367243774,0.9996049280791535
636,LCO,ApogeeBoss,R+11C2,11.0,2.0,-125.26443412163398,216.963647853904,3.5844969187997995,250.52824780029505,120.00008192328407,8.93282764119268e-06,-0.999693600275772,-0.02475288847527886,0.9998978990319789,0.0003626369830679832,-0.014284957327653837,0.014289556733466928,-0.024750233576342543,0.999591533830833
637,APO,ApogeeBoss,R+11C2,11.0,2.0,-125.13531934506598,216.741418450256,3.3525152284588007,250.271234102964,119.99992130102287,-4.09878501075517e-05,-0.9997314189427743,-0.0231751655584822,0.9999104922263906,0.00026909448123670445,-0.01337666340076351,0.013379306991518717,-0.023173639481684445,0.9996419241796534
638,LCO,ApogeeBoss,R+11C3,11.0,3.0,-102.495789142632,216.977875143712,3.2885941289961997,239.96830018536022,115.28506609158701,6.751882250793572e-06,-0.9996924180393592,-0.024800590094415,0.9999313840386833,0.0002972733765898066,-0.01171062948874311,0.011714400065523411,-0.02479880930929306,0.9996238251902292
639,APO,ApogeeBoss,R+11C3,11.0,3.0,-102.390021710022,216.753970718014,3.0758625600990017,239.72067154879332,115.28506615933287,6.748922097862054e-06,-0.9997303689330559,-0.023220451921264876,0.9999398482876416,0.00026143151039738013,-0.010965010718352469,0.010968124768631314,-0.023218981169316942,0.999670235203849
640,LCO,ApogeeBoss,R+11C4,11.0,4.0,-79.720703485884,216.98271112057802,3.0516423439218,231.1642002766009,110.17362415139087,4.5680936123577415e-06,-0.9996925945528196,-0.0247934744516439,0.9999585136043124,0.0002304064050161093,-0.009105931206771799,0.00910884456923345,-0.024792404263006152,0.9996511219627942
641,APO,ApogeeBoss,R+11C4,11.0,4.0,-79.63819449342198,216.758138627636,2.8542720160826005,230.92495032691804,110.17362420746639,4.567685996678101e-06,-0.9997305237873231,-0.023213784419201525,0.9999636314348935,0.00020254569513370187,-0.00852612354953534,0.008528527814154264,-0.023212901222516364,0.9996941659478447
642,LCO,ApogeeBoss,R+11C5,11.0,5.0,-56.943586108282005,216.983401864942,2.8738458162287994,224.3309356369608,104.70470779772546,9.430250240751914e-06,-0.9996932345470521,-0.024767654550303966,0.999978876849207,0.00017040884687877358,-0.006497446900378599,0.006499674335589008,-0.024767070106851915,0.9996721194831101
643,APO,ApogeeBoss,R+11C5,11.0,5.0,-56.884567588269995,216.75851129237202,2.687947757317,224.09842981910833,104.7047078392552,9.425146749465185e-06,-0.9997310856975518,-0.023189570956808507,0.9999814827628236,0.0001505439671916239,-0.006083705119282961,0.006085560173973819,-0.02318908421020956,0.9997125748588245
644,LCO,ApogeeBoss,R+11C6,11.0,6.0,-34.166514747352,216.985767474384,2.7553655674392004,219.65922247069088,98.94830574503945,7.247396185841138e-06,-0.9996933298399968,-0.024763808691201556,0.9999923978459507,0.00010380554953147497,-0.003897880797765464,0.003899256054807223,-0.024763592183426615,0.9996857307696214
645,APO,ApogeeBoss,R+11C6,11.0,6.0,-34.131050992270005,216.760542550946,2.5770943083613997,219.43122259336164,98.94830576947227,7.244778345294909e-06,-0.999731170036699,-0.023185935490422874,0.9999933357412065,9.189024994495838e-05,-0.0036496615399958356,0.0036508109630254003,-0.02318575453235951,0.9997245082351824
646,LCO,ApogeeBoss,R+11C7,11.0,7.0,-11.388923069149198,216.987745149118,2.6961443800905998,217.28642183434653,93.00449688185857,5.063930054056943e-06,-0.9996932407628979,-0.024767404937363045,0.9999991550533889,3.725873052939365e-05,-0.001299424601637784,0.0012999487932047874,-0.02476737743003288,0.9996923962641575
647,APO,ApogeeBoss,R+11C7,11.0,7.0,-11.3770904442496,216.76230335235198,2.5216816596492,217.06066972529524,93.00449688754848,5.063893486334233e-06,-0.9997310922776881,-0.023189288639756334,0.999999259296994,3.328666287393045e-05,-0.0012166747560065307,0.0012171194768023361,-0.023189265302269158,0.9997303519424227
648,LCO,ApogeeBoss,R+11C8,11.0,8.0,11.388982493389001,216.98772942880402,2.6961438052377997,217.2864092503316,86.99548725296124,2.8798990937443405e-06,-0.9996932410712075,-0.02476739284323009,0.9999991550542877,-2.9317477361345847e-05,0.0012996273296718792,-0.0012999547748633804,-0.02476737565892327,0.9996923963002584
649,APO,ApogeeBoss,R+11C8,11.0,8.0,11.3771498388222,216.76228769249,2.5216791411122004,217.06065720009423,86.99548723942753,2.882498730645609e-06,-0.9997310925490661,-0.023189277313915988,0.9999992592988446,-2.5342529465237616e-05,0.0012168646260002462,-0.0012171250769791424,-0.02318926364520223,0.9997303519740411
650,LCO,ApogeeBoss,R+11C9,11.0,9.0,34.166486114947986,216.98577112360198,2.7553647173266,219.65922162191853,81.05170178057702,7.741519774624875e-06,-0.9996933312733672,-0.02476375067768458,0.9999923978581187,-8.882101712142802e-05,0.0038982479137416523,-0.0038992519845407795,-0.02476359259850172,0.9996857307752154
651,APO,ApogeeBoss,R+11C9,11.0,9.0,34.13102242997,216.76054626722,2.5770903468757997,219.43122182173332,81.05170174860497,7.739421879646087e-06,-0.9997311712923734,-0.023185881188356832,0.9999933357514338,-7.690989100937628e-05,0.0036500051491458983,-0.0036508071465739755,-0.02318575492081108,0.9997245082401104
652,LCO,ApogeeBoss,R+11C10,11.0,10.0,56.943557492642,216.983374060578,2.8738434664240002,224.33090147955662,75.29529746892929,5.557643181508704e-06,-0.9996932370699364,-0.02476755389102319,0.9999788769048652,-0.00015542511194427465,0.006497814026226541,-0.006499670237592944,-0.024767066836157904,0.9996721195907866
653,APO,ApogeeBoss,R+11C10,11.0,10.0,56.884538986345994,216.758483349324,2.6879524996747994,224.0983955310441,75.29529742047137,5.55819729258271e-06,-0.9997310879120066,-0.023189476738002694,0.9999814828151289,-0.00013556426744857096,0.006084048749472632,-0.006085556339646459,-0.023189081150518154,0.9997125749531371
654,LCO,ApogeeBoss,R+11C11,11.0,11.0,79.72076295033199,216.982702688032,3.0516405460843994,231.1642128686573,69.82636129329866,3.3735217017590646e-06,-0.9996925963744081,-0.02479340119495805,0.9999585135544429,-0.00022246704171957583,0.009106134108644354,-0.00910885056462224,-0.024792403324610232,0.9996511219314372
655,APO,ApogeeBoss,R+11C11,11.0,11.0,79.63825366831,216.758129509798,2.8542999699764007,230.92496217586452,69.8263612309417,3.3767377199066636e-06,-0.9997305253852671,-0.023213715805434222,0.9999636313917836,-0.0001946032461305863,0.008526313584063567,-0.008528533423445901,-0.023212900346023538,0.9996941659203433
656,LCO,ApogeeBoss,R+11C12,11.0,12.0,102.49576057321998,216.97788608882598,3.288591725191,239.96829787923733,64.71494119243017,8.233167113406576e-06,-0.999692422350768,-0.024800415856769897,0.9999313840751841,-0.0002822918223678748,0.01171099708880495,-0.0117143960024379,-0.02479881057189616,0.9996238252065212
657,APO,ApogeeBoss,R+11C12,11.0,12.0,102.389992648358,216.753980493966,3.0759098771240003,239.7206679752695,64.71494111923424,8.231829937128172e-06,-0.9997303727101727,-0.023220288822838737,0.9999398483183589,-0.00024645382106079866,0.010965354785477003,-0.010968120955490724,-0.023218982348353647,0.9996702352183007
658,LCO,ApogeeBoss,R+11C13,11.0,13.0,125.263813678374,216.964006067056,3.5844969187997995,250.52824780035465,60.0000819233001,5.340082628891079e-05,-0.9996936208818137,-0.024752000253725637,0.9998978977040623,-0.00030031599731658023,0.01428649632689223,-0.0142895526643874,-0.02475023592837931,0.9995915338307649
659,APO,ApogeeBoss,R+11C13,11.0,13.0,125.135914757642,216.741074688688,3.3525152284588007,250.2712341030013,59.99992130103306,6.049943054008536e-06,-0.9997314089301785,-0.023175632933715065,0.9999104930481651,-0.00030402613102726157,0.013375853628340588,-0.013379306991519723,-0.02317363947660708,0.9996419241797709
660,LCO,Boss,R+11C14,11.0,14.0,148.03779296776398,216.96200335960603,3.9400325573079993,262.6550952267636,55.69344971998027,5.339863880124514e-05,-0.9996924554869319,-0.024799023994791683,0.9998568597380074,-0.0003662035004676833,0.016915257309507232,-0.01691913660432963,-0.02479637750771521,0.999549339692173
661,APO,Boss,R+11C14,11.0,14.0,147.886410728238,216.74014028695,3.6850568455434,262.3865066837239,55.69344978178743,5.339955336103067e-05,-0.9997303976158124,-0.023219156561282754,0.999874513321998,-0.0003144490104415019,0.0158385204775387,-0.015841551615459935,-0.023217088636379273,0.9996049279778813
662,LCO,ApogeeBoss,R+11C15,11.0,15.0,170.802218840904,216.948400240762,4.3543513383461985,276.11592914571577,51.7868463912186,5.339612578587472e-05,-0.9996930323150001,-0.024775760123433185,0.9998097977939894,-0.0004298310367870151,0.01949829429518742,-0.019502958339587224,-0.024772088852576916,0.9995028655436082
663,APO,ApogeeBoss,R+11C15,11.0,15.0,170.62870547165002,216.72800858985198,4.0727449883774005,275.8354307159507,51.78684644003468,5.3397328670978966e-05,-0.9997309046120764,-0.023197316919089904,0.9998332549958576,-0.00037022911857876976,0.01825719405571192,-0.018260869451191448,-0.02319442376777574,0.9995641847089997
664,LCO,ApogeeBoss,R+10C0,10.0,0.0,-182.19919637431,197.23672922577802,4.117777440044598,268.51233587142184,132.730482401665,-4.148125309624543e-05,-0.9997454027610205,-0.02256386353243542,0.9997828253646432,0.00042876640796081435,-0.02083550491969614,0.020839874884387367,-0.02255982751645349,0.9995282656319585
665,APO,ApogeeBoss,R+10C0,10.0,0.0,-182.013187775284,197.03536901153197,3.8513326026026,268.2382097420712,132.73048235515844,-4.1482960677465855e-05,-0.999776815285938,-0.02112623714416551,0.9998096099839924,0.00037076228227413995,-0.01950913424494669,0.019512612916298064,-0.02112302421618618,0.9995864523817544
666,LCO,Boss,R+10C1,10.0,1.0,-159.424967066624,197.23770041484403,3.673313957142,253.61196854472368,128.9482108833874,-4.366584233289862e-05,-0.9997468173818308,-0.022501093933285695,0.9998346374203161,0.00036553586699015307,-0.018181424534817782,0.018185046271031142,-0.022498167001564297,0.9995814807076461
667,APO,Boss,R+10C1,10.0,1.0,-159.261652172528,197.03565057916802,3.4355411753351994,253.35216883200206,128.94821082475102,-4.3664870841880684e-05,-0.999778056694917,-0.021067402419713513,0.9998550341862176,0.00031505960955327,-0.017023846507767525,0.017026705666589027,-0.02106509171063645,0.9996331092982894
668,LCO,ApogeeBoss,R+10C2,10.0,2.0,-136.660481125786,197.252875481268,3.288591725191,239.96829787944893,124.71494119240288,-3.880548253230182e-05,-0.9997457942850574,-0.02254651422003758,0.9998780120720075,0.0003133676736297496,-0.01561610628906967,0.015619201934315428,-0.022544369808024243,0.9996238252067094
669,APO,ApogeeBoss,R+10C2,10.0,2.0,-136.51945715510402,197.049324973714,3.0759098771240003,239.72066797529294,124.71494111926286,-3.880904627125072e-05,-0.9997771614804069,-0.021109852582117915,0.9998930603828053,0.00026991778398679866,-0.014621728444260618,0.014624168084569454,-0.021108162557899497,0.9996702352182261
670,LCO,Fiducial,R+10C3,10.0,3.0,-113.88687382371401,197.257166860544,2.9627428518963987,227.77315449189146,120.00008614463705,6.748928763340343e-06,-0.999746204007554,-0.022528371599787395,0.9999154234377488,0.00029974188992772517,-0.013002158517214398,0.013005611318169897,-0.022526378476922765,0.9996616509334321
671,APO,Fiducial,R+10C3,10.0,3.0,-113.768327038964,197.053210247122,2.7711308694620005,227.5372494910254,119.99991343791766,-4.0990649249084046e-05,-0.9997775325771385,-0.021092265732614066,0.9999258566183269,0.00021586225100184863,-0.012175166101279734,0.012177010547414045,-0.021091200948668707,0.9997033968416188
672,LCO,Boss,R+10C4,10.0,4.0,-91.111490790624,197.26152024553798,2.6961467026919994,217.28647248199957,114.79135207612669,4.567349078065522e-06,-0.9997464587998219,-0.022517062338484422,0.9999459226906999,0.00023873437830446446,-0.01039686010974138,0.010399599674229695,-0.02251579719025037,0.999692396291731
673,APO,Boss,R+10C4,10.0,4.0,-91.01682972366,197.056573019162,2.5216908001440004,217.06072022132892,114.7913521506567,4.567106375902552e-06,-0.9997777458454081,-0.02108219370502262,0.9999525946266505,0.00020984244752341762,-0.00973470418537291,0.009736964546050213,-0.021081149836329447,0.9997303519664725
674,LCO,Boss,R+10C5,10.0,5.0,-68.33638421341999,197.269381066494,2.4889022100697997,208.77037652339897,109.10667434601604,9.428851995645025e-06,-0.9997459693978845,-0.022538779553938026,0.9999695217230782,0.00018539549653120608,-0.007805206815218742,0.007807402642058445,-0.02253801901663344,0.9997155006114443
675,APO,Boss,R+10C5,10.0,5.0,-68.265117676502,197.063652430708,2.3277948908829997,208.5526537848837,109.10667440585237,9.423897396068511e-06,-0.9997773174293753,-0.02110249902054458,0.9999732822466235,0.00016367880013578085,-0.0073080778707283155,0.007309904520881287,-0.02110186633860411,0.9997506071680693
676,LCO,Fiducial,R+10C6,10.0,6.0,-45.558417715088,197.273014281986,2.340807750049,202.46533428862114,103.00395786763761,7.246590166590552e-06,-0.9997459222792752,-0.02254087029039612,0.999986451197986,0.00012458144923783095,-0.005204027278980783,0.005205513225879009,-0.022540527177154428,0.9997323778225007
677,APO,Fiducial,R+10C6,10.0,6.0,-45.510806003098004,197.066849627768,2.1892637662948005,202.25374331582825,103.00395790890738,7.244062864671725e-06,-0.9997772763922607,-0.021104444015346016,0.9999881229502631,0.00011010115827051273,-0.00487255950651793,0.004873797896216458,-0.021104158059687395,0.9997654027854028
678,LCO,Boss,R+10C7,10.0,7.0,-22.779312057337602,197.274080023314,2.2519221406222,198.58489294719894,96.5867937297252,5.063455540139742e-06,-0.9997460654824711,-0.022534518558860496,0.9999966146483034,6.369810568901723e-05,-0.0026012755493137023,0.0026020504018069417,-0.022534429100146778,0.9997426813129651
679,APO,Boss,R+10C7,10.0,7.0,-22.755483949850397,197.067722542456,2.10612750478,198.37716430542687,96.58679374931397,5.06347604839466e-06,-0.9997774021714314,-0.021098485294091633,0.999997032366371,5.646316687983849e-05,-0.002435584193052683,0.002436233324596086,-0.02109841034899494,0.9997744354842913
680,LCO,Boss,R+10C8,10.0,8.0,4.3359714825482e-05,197.274334573478,2.2222912407781994,197.27433457348275,89.99998740673152,2.880027071878956e-06,-0.9997461272568797,-0.022531778149458382,0.9999999999958528,2.8791934147241864e-06,6.943996441900067e-08,-4.548988234804574e-09,-0.02253177814956492,0.9997461272610255
681,APO,Boss,R+10C8,10.0,8.0,4.3327281522302005e-05,197.06791839195,2.0784140103213997,197.06791839195475,89.99998740297056,2.8826212427207983e-06,-0.9997774564206507,-0.021095914882845908,0.9999999999958452,2.8818898843490623e-06,6.50696809091274e-08,-4.259096367468325e-09,-0.021095914882945828,0.9997774564248043
682,LCO,Boss,R+10C9,10.0,9.0,22.779310709130996,197.274099387258,2.2519225397324,198.58491202867572,83.4132072975543,7.74237648767528e-06,-0.9997460661655209,-0.022534487494091784,0.9999966146336396,-5.0895466453372685e-05,0.0026015631668873562,-0.002602049445229049,-0.02253443134887737,0.999742681264768
683,APO,Boss,R+10C9,10.0,9.0,22.755482633139803,197.06774192494203,2.106126076969801,198.37718340893613,83.41320727061883,7.740189795898792e-06,-0.9997774027679717,-0.021098456214101058,0.9999970323514182,-4.3662299338102905e-05,0.002435853435689463,-0.0024362324285678444,-0.0210984124552653,0.9997744354420258
684,LCO,Fiducial,R+10C10,10.0,10.0,45.558416376000004,197.273002182188,2.3408071351657997,202.46532219780883,76.99604173110149,5.558514900296894e-06,-0.9997459238241214,-0.022540802251857173,0.9999864512137961,-0.0001117793952674828,0.005204314960249155,-0.005205512265050541,-0.02254052577960884,0.9997323778590135
685,APO,Fiducial,R+10C10,10.0,10.0,45.51080471862001,197.06683766386,2.1892572768742,202.25373136970927,76.99604168300066,5.558963461899145e-06,-0.9997772777475923,-0.021104380320485432,0.9999881229654398,-9.730080605514474e-05,0.004872828809786708,-0.004873796995595072,-0.021104156750908303,0.9997654028174203
686,LCO,Boss,R+10C11,10.0,11.0,68.336382901764,197.26933753445,2.488900216449199,208.77033496015966,70.8933220835057,3.37428022341152e-06,-0.9997459717999058,-0.022538674727599423,0.9999695217690873,-0.00017259516744708744,0.0078054944629574186,-0.0078074017135867915,-0.022538014126592204,0.9997155007289384
687,APO,Boss,R+10C11,10.0,11.0,68.265116481432,197.063609207528,2.3277802354132002,208.55261255165516,70.89332201745184,3.3773776361634776e-06,-0.999777319539553,-0.02110240087999314,0.9999732822917478,-0.00015087998171442685,0.007308347138700063,-0.007309903642453015,-0.021101861755251194,0.9997506072712337
688,LCO,Boss,R+10C12,10.0,12.0,91.11148948481,197.26154689140802,2.69614538621,217.28649612465983,65.20865118265422,8.23604514314212e-06,-0.9997464617071975,-0.0225169322090425,0.9999459226773493,-0.0002259335472147643,0.010397147444214092,-0.010399598699567454,-0.022515800185010034,0.99969239623442
689,APO,Boss,R+10C12,10.0,12.0,91.016828575326,197.05659992716,2.5216756702276,217.0607441679934,65.20865110278883,8.234399548035522e-06,-0.9997777483907143,-0.021082071885564876,0.9999525946121073,-0.00019704318801188513,0.00973497316361525,-0.009736963628817511,-0.021081152643428178,0.9997303519162132
690,LCO,Fiducial,R+10C13,10.0,13.0,113.88628066792799,197.257509319346,2.9627428518963987,227.77315449202075,60.0000861446535,5.340178310988976e-05,-0.9997462202173932,-0.02252758995731945,0.999915422047017,-0.00023960134262441152,0.013003512745888653,-0.013005610358050743,-0.02252637903064254,0.9996616509334457
